performance_id,performance,isPremiere,concert,work,isCommission,isResidency,work_year,ensemble,season,venue,person,country
165,"Christopher Fox - Hand-cranked Haiku",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","Hand-cranked Haiku",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
166,"John Lely - Box Music",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","Box Music",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
168,"James Saunders - #251108-1 ",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank",#251108-1,0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
169,"Nick Williams - little digger",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","little digger",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
171,"Pierre Malbos - P en dehors",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","P en dehors",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
172,"Tim Parkinson - three music boxes",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","three music boxes",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
173,"Pierre Alexandre Tremblay - Le tombeau des fondeurs ",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","Le tombeau des fondeurs",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
174,"Scott McLaughlin - Study for Penrose",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","Study for Penrose",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
175,"Paul Newland - pattern",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank",pattern,0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
176,"James Saunders - #251108-2",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank",#251108-2,0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
177,"Nick Williams - Ut, Re, Mi, Fa, So, La ",NONE,"Silent Noisy Music - Wilhem Latchoumia / Crank","Ut, Re, Mi, Fa, So, La",0,0,2008,NULL,"GEMDays @ HCMF 2008","Recital Hall",NULL,NULL
178,"Larry Goves - My Name is Peter Stillman.  That is not my real name.",NONE,"Sarah Nicolls Presents Interactivity","My Name is Peter Stillman.  That is not my real name. ",0,0,2008,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
179,"Federico Reuben - On Violence ",NONE,"Sarah Nicolls Presents Interactivity","On Violence",0,0,2009,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
180,"Pierre Alexandre Tremblay - Un clou, son marteau, et le béton",NONE,"Sarah Nicolls Presents Interactivity","Un clou, son marteau, et le béton",0,0,2009,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
181,"Ben Wilson - Sediment ",NONE,"Barry Truax",Sediment,0,0,2003,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
182,"Barry Truax - Riverrun ",NONE,"Barry Truax",Riverrun,0,0,2004,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
183,"Barry Truax - Temple ",NONE,"Barry Truax",Temple,0,0,2002,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
184,"Barry Truax - The Shaman Ascending ",NONE,"Barry Truax","The Shaman Ascending ",0,0,2005,NULL,"Week-End of Electronic Music","Phipps Concert Hall",NULL,NULL
185,"Alex Harker - Fluence",NONE,"Heather Roche - Clarinet+","Fluence ",0,0,2010,NULL,"Electric Spring @ HCMF 2012","Phipps Concert Hall",NULL,NULL
186,"Aaron Einbond - Resistance",WORLD,"Heather Roche - Clarinet+",Resistance,0,0,2012,NULL,"Electric Spring @ HCMF 2012","Phipps Concert Hall",NULL,NULL
187,"Chikako Morishita - Lizard",NONE,"Heather Roche - Clarinet+",Lizard,0,0,2011,NULL,"Electric Spring @ HCMF 2012","Phipps Concert Hall",NULL,NULL
188,"Sylvain Pohu - L'identité",NONE,"Heather Roche - Clarinet+",L'identité,0,1,2007,NULL,"Electric Spring @ HCMF 2012","Phipps Concert Hall",NULL,NULL
189,"Pierre Alexandre Tremblay - La rupture inéluctable",NONE,"Heather Roche - Clarinet+","La rupture inéluctable",0,0,2011,NULL,"Electric Spring @ HCMF 2012","Phipps Concert Hall",NULL,NULL
190,"Jean-François Denis - Point-virgule",NONE,"Empreintes Digitales @ 20: cinema for the ears",Point-virgule,0,0,1990,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
191,"Marcelle Deschênes - Le bruit des ailes",UK,"Empreintes Digitales @ 20: cinema for the ears","Le bruit des ailes",0,0,2000,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
192,"Francis Dhomont - Points de fuite",NONE,"Empreintes Digitales @ 20: cinema for the ears","Points de fuite",0,0,1982,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
193,"Yves Daoust - Mi bémol",NONE,"Empreintes Digitales @ 20: cinema for the ears","Mi bémol",0,0,1990,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
194,"Gilles Gobeil - Le vertige inconnu",NONE,"Empreintes Digitales @ 20: cinema for the ears","Le vertige inconnu",0,0,1993,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
195,"Stephane Roy - Crystal Music",NONE,"Empreintes Digitales @ 20: cinema for the ears","Crystal Music",0,0,1994,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
196,"Denis Smalley - Base Metals",NONE,"Empreintes Digitales @ 20: cinema for the ears","Base Metals",0,0,2000,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
197,"Robert Normandeau - Bédé",NONE,"Empreintes Digitales @ 20: cinema for the ears",Bédé,0,0,1990,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
200,"Girilal Baars - Lykanthropos",NONE,"Acousmatic Concert - Francis Dhomont",Lykanthropos,0,0,2012,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
201,"Francis Dhomont - Points de fuite",NONE,"Acousmatic Concert - Francis Dhomont","Points de fuite",0,0,1982,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
202,"Francis Dhomont - Phonurgie",NONE,"Acousmatic Concert - Francis Dhomont",Phonurgie,0,0,1998,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
203,"Francis Dhomont - Le travail du rêve",NONE,"Acousmatic Concert - Francis Dhomont","Le travail du rêve",0,0,2011,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
204,"Francis Dhomont - Vol d'arondes",NONE,"Acousmatic Concert - Francis Dhomont","Vol d'arondes",0,0,2001,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
205,"Tout Croche - The Howl Won't Be Silent ",NONE,"Noisy Mixed Music - RUST","The Howl Won't Be Silent ",0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
206,"RUST - erosion",NONE,"Noisy Mixed Music - RUST",erosion,0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
207,"RUST - rust",NONE,"Noisy Mixed Music - RUST",rust,0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
208,"RUST - head transplant experiment ",NONE,"Noisy Mixed Music - RUST","head transplant experiment ",0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
230,"Nicolas Bernier - frequencies (a)",NONE,"New Interface Performance - Nicolas Bernier / FUSIL","frequencies (a) ",0,0,2012,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
231,"FUSIL - Si Ay Perdut mon saber",NONE,"New Interface Performance - Nicolas Bernier / FUSIL","Si Ay Perdut mon saber",0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
215,"Alex Harker - Fractures",NONE,"Videomusic - Eryck Abecassis ",Fractures,0,0,2011,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
217,"Eryck Abecassis - (No humXn) cry for help",WORLD,"Videomusic - Eryck Abecassis ","(No humXn) cry for help",0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
218,"Eryck Abecassis - Noisindia",NONE,"Videomusic - Eryck Abecassis ",Noisindia,0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
221,"Geoff Cox - I'm not Elvis",NONE,"Portrait Concert - Geoff Cox","I'm not Elvis",0,0,2001,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
220,"Sam Stocks - Foggy Rd 2000",NONE,"Portrait Concert - Geoff Cox","Foggy Rd 2000",0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
222,"Geoff Cox - Introducing: wc lowry",NONE,"Portrait Concert - Geoff Cox","Introducing: wc lowry",0,0,2001,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
223,"Geoff Cox - A film about Nice",NONE,"Portrait Concert - Geoff Cox","A film about Nice",0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
224,"Geoff Cox - No Escape",NONE,"Portrait Concert - Geoff Cox","No Escape",0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
225,"Scott McLaughlin - Resonant Systems",NONE,"Sound Installation - Scott McLaughlin","Resonant Systems",0,0,2013,NULL,"Electric Spring 2013",Atrium,NULL,NULL
226,"Scott McLaughlin - Resonant Systems",NONE,"Sound Installation - Scott McLaughlin","Resonant Systems",0,0,2013,NULL,"Electric Spring 2013",Atrium,NULL,NULL
227,"Scott McLaughlin - Resonant Systems",NONE,"Sound Installation - Scott McLaughlin","Resonant Systems",0,0,2013,NULL,"Electric Spring 2013",Atrium,NULL,NULL
228,"Scott McLaughlin - Resonant Systems",NONE,"Sound Installation - Scott McLaughlin","Resonant Systems",0,0,2013,NULL,"Electric Spring 2013",Atrium,NULL,NULL
229,"Scott McLaughlin - Resonant Systems",NONE,"Sound Installation - Scott McLaughlin","Resonant Systems",0,0,2013,NULL,"Electric Spring 2013",Atrium,NULL,NULL
232,"FUSIL - Cutup",NONE,"New Interface Performance - Nicolas Bernier / FUSIL",Cutup,0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
233,"FUSIL - Industrial revolutions",NONE,"New Interface Performance - Nicolas Bernier / FUSIL","Industrial revolutions",0,0,2013,NULL,"Electric Spring 2013","Phipps Concert Hall",NULL,NULL
234,"Scott Hewitt - Chuck strongly timed freedom #1 ",NONE,"Portrait Concert - Wormhole","Chuck strongly timed freedom #1 ",0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
238,"Mark Bokowiec - Amera ",NONE,"Portrait Concert - Roger Doyle",Amera,0,0,2007,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
239,"Roger Doyle - The Ninth Set - sectors 1& 2 ",NONE,"Portrait Concert - Roger Doyle","The Ninth Set - sectors 1& 2",0,0,2007,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
240,"Roger Doyle - Cool Steel Army  ",NONE,"Portrait Concert - Roger Doyle","Cool Steel Army",0,0,2007,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
241,"Roger Doyle - The Idea And Its Shadow ",NONE,"Portrait Concert - Roger Doyle","The Idea And Its Shadow",0,0,2000,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
243,"Jamie Fawcus - Stoop  ",WORLD,"Portrait Concert - Jamie Fawcus / Paulina Sundin",Stoop,0,0,2009,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
244,"Jamie Fawcus - Resonances  ",WORLD,"Portrait Concert - Jamie Fawcus / Paulina Sundin",Resonances,0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
245,"Lars Bröndum - Chain of Events  ",WORLD,"Portrait Concert - Jamie Fawcus / Paulina Sundin","Chain of Events",0,0,2010,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
246,"Paulina Sundin - Utresa ",NONE,"Portrait Concert - Jamie Fawcus / Paulina Sundin",Utresa,0,0,2003,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
247,"Paulina Sundin - Med lekande kval ",NONE,"Portrait Concert - Jamie Fawcus / Paulina Sundin","Med lekande kval",0,0,2001,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
248,"Paulina Sundin - Clandestine Parts ",NONE,"Portrait Concert - Jamie Fawcus / Paulina Sundin","Clandestine Parts",0,0,2000,NULL,"GEMDays 2010","Phipps Concert Hall",NULL,NULL
249,"Robert Normandeau - Rumeurs (Place de Ransbeck) ",NONE,"Portrait Concert - Robert Normandeau","Rumeurs (Place de Ransbeck)",0,0,1987,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
250,"Robert Normandeau - Chorus  ",NONE,"Portrait Concert - Robert Normandeau",Chorus,0,0,2003,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
251,"Robert Normandeau - Palimpseste  ",NONE,"Portrait Concert - Robert Normandeau",Palimpseste,0,0,2005,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
252,"Robert Normandeau - StrinGDberg  ",NONE,"Portrait Concert - Robert Normandeau",StrinGDberg,0,0,2003,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
253,"Françoise Barrière - Java Rosa (Printemps des Saisons) ",NONE,"Portrait Concert - IMEB","Java Rosa (Printemps des Saisons)",0,0,1972,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
254,"Françoise Barrière -  Dessus la Mer ",NONE,"Portrait Concert - IMEB","Dessus la Mer",0,0,1997,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
255,"Christian Clozier - Par Panglos Gymnopède  ",NONE,"Portrait Concert - IMEB","Par Panglos Gymnopède",0,0,1984,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
256,"Christian Clozier - 22 Août ",NONE,"Portrait Concert - IMEB","22 Août",0,0,1972,NULL,GEM-FEST,"Drama Studio 1",NULL,NULL
257,"Jonty Harrison - BEASTory",NONE,"Empreintes Digitales @ 20: music for dark spaces",BEASTory,0,0,2010,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
258,"Pierre Alexandre Tremblay - Ces énigmes lumineuses",NONE,"Empreintes Digitales @ 20: music for dark spaces","Ces énigmes lumineuses",0,0,2010,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
259,"Monty Adkins - Five Panels",NONE,"Empreintes Digitales @ 20: music for dark spaces","Five Panels ",0,0,2008,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
260,"Ned Bouhalassa - The Lighthouse",NONE,"Empreintes Digitales @ 20: music for dark spaces","The Lighthouse",0,0,2005,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
261,"Natasha Barrett - Mobilis in Mobili",NONE,"Empreintes Digitales @ 20: music for dark spaces","Mobilis in Mobili",0,0,2006,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
262,"Louis Dufort - Pointe-aux-Trembles",NONE,"Empreintes Digitales @ 20: music for dark spaces",Pointe-aux-Trembles,0,0,1996,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
263,"Pete Stollery - ABZ/A",NONE,"Empreintes Digitales @ 20: music for dark spaces",ABZ/A,0,0,1998,NULL,"GEMDays @ HCMF 2010","Phipps Concert Hall",NULL,NULL
264,"Michael Clarke - Enmeshed",NONE,"Saxophone and Electronics - l_a_u_t",Enmeshed,0,0,2005,NULL,GEM-FEST,"Recital Hall",NULL,NULL
266,"Chris Cunningham/Autechre - Second Bad Vibel",NONE,"Video Concert","Second Bad Vibel",0,0,1995,NULL,GEM-FEST,"Recital Hall",NULL,NULL
267,"Martin Clarke - a short film about stillness ",NONE,"Video Concert","a short film about stillness",0,0,2004,NULL,GEM-FEST,"Recital Hall",NULL,NULL
268,"Steve Conolly/Rose Dodd - Kinderspel ",NONE,"Video Concert",Kinderspel,0,0,1996,NULL,GEM-FEST,"Recital Hall",NULL,NULL
269,"Chris Morris - My Wrongs #8245-8249 and 117 ",NONE,"Video Concert","My Wrongs #8245-8249 and 117",0,0,2004,NULL,GEM-FEST,"Recital Hall",NULL,NULL
270,"Keith Marley/Geoff Cox - banal_data ",NONE,"Video Concert",banal_data,0,0,2006,NULL,GEM-FEST,"Recital Hall",NULL,NULL
271,"Chris Cunningham/Aphex Twin - Rubber Jonny ",NONE,"Video Concert","Rubber Jonny",0,0,2005,NULL,GEM-FEST,"Recital Hall",NULL,NULL
272,"Marcelle Deschênes/Alain Pelletier - Die Dyer  ",NONE,"Video Concert","Die Dyer",0,0,1999,NULL,GEM-FEST,"Recital Hall",NULL,NULL
273,"Nick Cope/Tim Howle - Son et Lumières  ",NONE,"Video Concert","Son et Lumières",0,0,2006,NULL,GEM-FEST,"Recital Hall",NULL,NULL
274,"Miles Chalcraft/Monty Adkins - Symbiont ",NONE,"Video Concert",Symbiont,0,0,2002,NULL,GEM-FEST,"Recital Hall",NULL,NULL
275,"nemoïka - Recombinant (pt 1)  ",NONE,"Video Concert","Recombinant (pt 1)",0,0,2005,NULL,GEM-FEST,"Recital Hall",NULL,NULL
276,"Chris Cunningham/Bjork - All is full of love ",NONE,"Video Concert","All is full of love",0,0,1999,NULL,GEM-FEST,"Recital Hall",NULL,NULL
277,"Phill Niblock - Hurdy Hurry  ",NONE,"Portrait Concert - Phill Niblock","Hurdy Hurry",0,0,1999,NULL,GEM-FEST,"Recital Hall",NULL,NULL
278,"Phill Niblock - Harm, for cello  ",NONE,"Portrait Concert - Phill Niblock","Harm, for cello",0,0,2003,NULL,GEM-FEST,"Recital Hall",NULL,NULL
279,"Phill Niblock - Zrost",NONE,"Portrait Concert - Phill Niblock",Zrost,0,0,2004,NULL,GEM-FEST,"Recital Hall",NULL,NULL
280,"Phill Niblock - Sethwork ",NONE,"Portrait Concert - Phill Niblock",Sethwork,0,0,2003,NULL,GEM-FEST,"Recital Hall",NULL,NULL
281,"Jean Piché - paNi intiyA ",NONE,"Portrait Concert - Jean Piché","paNi intiyA",0,0,1998,NULL,GEM-FEST,"Recital Hall",NULL,NULL
282,"Jean Piché - eXpress ",NONE,"Portrait Concert - Jean Piché",eXpress,0,0,2011,NULL,GEM-FEST,"Recital Hall",NULL,NULL
283,"Jean Piché - Spin ",NONE,"Portrait Concert - Jean Piché",Spin,0,0,2001,NULL,GEM-FEST,"Recital Hall",NULL,NULL
284,"Jean Piché - Bharat  ",NONE,"Portrait Concert - Jean Piché",Bharat,0,0,2002,NULL,GEM-FEST,"Recital Hall",NULL,NULL
285,"Rodrigo Constanzo - iminlovewithanothergirl.com<http://iminlovewithanothergirl.com> ",NONE,"Portrait Concert - Andrew Lewis",iminlovewithanothergirl.com<http://iminlovewithanothergirl.com>,0,0,2012,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
286,"Stephen Harvey - Dock Machines ",NONE,"Portrait Concert - Andrew Lewis","Dock Machines",0,0,2012,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
287,"Tom Holman-Sheard - Harold ",NONE,"Portrait Concert - Andrew Lewis",Harold,0,0,2012,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
288,"Samantha Bayram - A Shadow Race ",NONE,"Portrait Concert - Andrew Lewis","A Shadow Race",0,0,2012,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
289,"Andrew Lewis - Dark Glass ",NONE,"Portrait Concert - Andrew Lewis","Dark Glass",0,0,2011,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
290,"Andrew Lewis - LEXICON ",NONE,"Portrait Concert - Andrew Lewis",LEXICON,0,0,2012,NULL,"Off Season","Phipps Concert Hall",NULL,NULL
291,"Phil Maguire - 14AB2",NONE,"Installation - Phil Maguire",14AB2,0,0,2014,NULL,"Electric Spring 2014",Atrium,NULL,NULL
293,"Phil Maguire - 14AB2",NONE,"Installation - Phil Maguire",14AB2,0,0,2014,NULL,"Electric Spring 2014",Atrium,NULL,NULL
294,"Phil Maguire - 14AB2",NONE,"Installation - Phil Maguire",14AB2,0,0,2014,NULL,"Electric Spring 2014",Atrium,NULL,NULL
295,"Phil Maguire - 14AB2",NONE,"Installation - Phil Maguire",14AB2,0,0,2014,NULL,"Electric Spring 2014",Atrium,NULL,NULL
299,"Sylvain Pohu - Feedback",NONE,"Concert 2 - Sylvain Pohu / Hanna Hartman",Feedback,0,0,2014,NULL,"Electric Spring 2014","Phipps Concert Hall",NULL,NULL
301,"Sam Hopkins - Decay",NONE,"Concert 3 - Ambrose Field",Decay,0,0,2014,NULL,"Electric Spring 2014","Phipps Concert Hall",NULL,NULL
302,"Will Stead - Waves",NONE,"Concert 3 - Ambrose Field",Waves,0,0,2014,NULL,"Electric Spring 2014","Phipps Concert Hall",NULL,NULL
306,"Aaron Cassidy - APOFIR-REDUX",NONE,"Concert 4 - Autistici",APOFIR-REDUX,0,0,2014,NULL,"Electric Spring 2014","Phipps Concert Hall",NULL,NULL
308,"Patricia Alessandrini - Bodied Chambers",NONE,"Concert 5 - SOUNDkitchen / Patricia Alessandrini","Bodied Chambers",0,0,2014,NULL,"Electric Spring 2014","Phipps Concert Hall",NULL,NULL
310,"Phil Maguire - 14AB2",NONE,"Installation - Phil Maguire",14AB2,0,0,2014,NULL,"Electric Spring 2014",Atrium,NULL,NULL
311,"Alex Harker - Fractures",NONE,"electric spring @ 20",Fractures,0,0,2011,NULL,"Electric Spring @ HCMF 2014","Phipps Concert Hall",NULL,NULL
312,"Michael Clarke - Enmeshed 3",UK,"electric spring @ 20","Enmeshed 3",0,0,2014,NULL,"Electric Spring @ HCMF 2014","Phipps Concert Hall",NULL,NULL
313,"Monty Adkins + Jason Payne - Rift Patterns",NONE,"electric spring @ 20","Rift Patterns",0,0,2014,NULL,"Electric Spring @ HCMF 2014","Phipps Concert Hall",NULL,NULL
314,"Pierre Alexandre Tremblay - Still, Again",WORLD,"electric spring @ 20","Still, Again",0,0,2013,NULL,"Electric Spring @ HCMF 2014","Phipps Concert Hall",NULL,NULL
315,"Roberto Gerhard - DNA in Reflection (Audiomobile no. 2)",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","DNA in Reflection (Audiomobile no. 2)",0,0,1963,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
316,"Delia Derbyshire - Dr Who Theme",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Dr Who Theme",0,0,1963,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
317,"Daphne Oram – Contrasts Essonic",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Contrasts Essonic",0,0,1969,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
318,"Delia Derbyshire – Blue Veils and Golden Sands",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Blue Veils and Golden Sands",0,0,1968,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
319,"Daphne Oram – Pulse Persephone",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Pulse Persephone",0,0,1965,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
320,"Daphne Oram – Rockets in Ursa Major",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Rockets in Ursa Major",0,0,1962,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
321,"Delia Derbyshire – The Delian Mode",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","The Delian Mode",0,0,1968,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
322,"Daphne Oram – Four Aspects",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Four Aspects",0,0,1960,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
323,"Delia Derbyshire – Towards Tomorrow",NONE,"Event 1 - Hommage to Daphne Oram and Delia Derbyshire","Towards Tomorrow",0,0,1967,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
330,"Elías Merino - Subflection",NONE,"Sound Installation - Elías Merino ",Subflection,0,0,2015,NULL,"Electric Spring 2015",Atrium,NULL,NULL
327,"Ben Potts - Cuboid",NONE,"Event 2 - Ben Potts / Isnaj Dui",Cuboid,0,0,2015,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
335,"Laurent Segretier - MEMENTO",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier",MEMENTO,0,0,2012,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
336,"Laurent Segretier - LUST",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier",LUST,0,0,2013,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
337,"Laurent Segretier - NOLI ME TANGERE",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier","NOLI ME TANGERE",0,0,2011,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
338,"Radek Rudnicki - Digital Electricity",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier","Digital Electricity",0,0,2015,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
339,"Laurent Segretier - RBT#04",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier",RBT#04,0,0,2013,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
340,"Laurent Segretier - Skyler and Bliss",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier","Skyler and Bliss",0,0,2014,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
341,"Radek Rudnicki - SF a/v solo",NONE,"Event 5 - Radek Rudnicki / Laurent Segretier","SF a v solo",0,0,2014,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
342,"Elías Merino - Subflection",NONE,"Sound Installation  - Elias Merino ",Subflection,0,0,2015,NULL,"Electric Spring 2015",Atrium,NULL,NULL
343,"Olivier Pasquet - β Pictoris b",NONE,"Event 6 - Olivier Pasquet / Robert Henke ","β Pictoris b",0,0,2015,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
344,"Robert Henke - DUST",NONE,"Event 6 - Olivier Pasquet / Robert Henke ",Dust,0,0,2011,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
345,"Aaron Cassidy - The Pleats of Matter ",NONE,"Event 3 - Aaron Cassidy / Kasper T. Toeplitz","The Pleats of Matter",0,0,2007,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
346,"Kasper T. Toeplitz - Almasty",NONE,"Event 3 - Aaron Cassidy / Kasper T. Toeplitz",Almasty,0,0,2015,NULL,"Electric Spring 2015","Phipps Concert Hall",NULL,NULL
351,"Elías Merino - Subflection",NONE,"Sound Installation - Elias Merino ",Subflection,0,0,2015,NULL,"Electric Spring 2015",Atrium,NULL,NULL
353,"Alan Smith - Interjections",NONE,"Electroacoustic Yorkshire",Interjections,0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
354,"Ambrose Field - Hurricane Ridge",NONE,"Electroacoustic Yorkshire","Hurricane Ridge",0,0,2002,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
355,"Adrian Moore - Superstrings",NONE,"Electroacoustic Yorkshire",Superstrings,0,0,1998,NULL,"Electric Spring 2002","St-Paul's Hall",NULL,NULL
